939,-0.399994
940,1
941,-3.20001
942,4.39999
943,7.20001
944,-4
945,1.79999
946,-1.60001
947,-5.60001
948,-7.39999
949,-6
950,0.200012
951,-1
952,-8.60001
953,-2.79999
954,1.39999
955,-2.79999
956,-0.399994
957,-0.200012
958,-2.60001
959,-0.399994
960,0.799988
961,-2
962,-0.799988
963,-0.399994
964,0.399994
965,0
966,3.79999
967,-3.79999
968,3.60001
969,3.20001
970,1.79999
971,0
972,-1
973,-4.20001
974,1.79999
975,-1
976,1
977,1.60001
978,0.200012
979,-5.39999
980,-5.39999
981,1.20001
982,-1.20001
983,-2.60001
984,0.200012
985,2.60001
986,3.20001
987,2.20001
988,2.20001
989,0.200012
990,-1.60001
991,-0.799988
992,2.79999
993,3.39999
994,1.60001
995,-5.60001
996,-5.39999
997,2
998,0.200012
999,-3
1000,3.20001
1001,4.79999
1002,-0.200012
1003,-0.600006
1004,0.399994
1005,-3.60001
1006,4.79999
1007,2.60001
1008,-0.200012
1009,-4.79999
1010,7.60001
1011,2.79999
1012,-4.20001
1013,-4
1014,1
1015,-10.6
1016,3
1017,-5.39999
1018,-1.39999
1019,1
1020,-1
1021,4.20001
1022,-3.39999
1023,-2.20001
1024,0.399994
1025,-0.600006
1026,1
1027,1.60001
1028,3.60001
1029,4.20001
1030,1.60001
1031,-3
1032,-1.79999
1033,0.600006
1034,5.79999
1035,-6
1036,-2.20001
1037,-3.20001
1038,-6.79999
1039,0.200012
1040,0.799988
1041,2.79999
1042,-3
1043,-3
1044,-5.20001
1045,4.20001
1046,-5.60001
1047,2
1048,2.79999
1049,4.20001
1050,-7.39999
1051,0.399994
1052,4.60001
1053,-3.39999
1054,3.20001
1055,-2.79999
1056,2.20001
1057,4
1058,1.60001
1059,4
1060,-2.20001
1061,-6.20001
1062,0.399994
1063,-2.79999
1064,-7.60001
1065,-0.200012
1066,-3.79999
1067,4
1068,5.39999
1069,-0.600006
1070,0.399994
1071,-1.60001
1072,-5.79999
1073,-1
1074,2.20001
1075,-3.39999
1076,-1.39999
1077,-1.79999
1078,2.39999
1079,1
1080,4.79999
1081,0
1082,5
1083,2
1084,-3.20001
1085,0
1086,-0.799988
1087,2.60001
1088,4.79999
1089,-2.60001
1090,-5.39999
1091,2.60001
1092,6
1093,1
1094,-5.79999
1095,-3
1096,0.600006
1097,3.79999
1098,-6.60001
1099,-4.39999
1100,4.79999
1101,-1.39999
1102,0.600006
1103,2.39999
1104,-6.20001
1105,1.79999
1106,2
1107,-7.20001
1108,-2.39999
1109,-7.60001
1110,2.20001
1111,-1.20001
1112,9.20001
1113,3.20001
1114,1.20001
1115,4.39999
1116,-2.60001
1117,-1.79999
1118,0.600006
1119,9.39999
1120,7
1121,-1.60001
1122,-4
1123,0.200012
1124,-0.600006
1125,-3.60001
1126,-4
1127,0
1128,-9.60001
1129,-2.20001
1130,-2.20001
1131,0.200012
1132,-4.79999
1133,5
1134,3
1135,5.79999
1136,3.79999
1137,1
1138,2.20001
1139,4.79999
1140,0.600006
1141,0.600006
1142,0.200012
1143,-1.20001
1144,-6.60001
1145,-0.399994
1146,-7.60001
1147,5.79999
1148,4.39999
1149,4.79999
1150,-10.8
1151,-4
1152,2.60001
1153,3
1154,-0.399994
1155,4
1156,2.79999
1157,-3.79999
1158,0.600006
1159,4.39999
1160,3.60001
1161,2.60001
1162,0
1163,-4.60001
1164,-2.39999
1165,-1
1166,-0.799988
1167,1.39999
1168,1.79999
1169,7.39999
1170,-3.20001
1171,4
1172,4.79999
1173,5.60001
1174,10
1175,0
1176,-4
1177,-1.60001
1178,-3.39999
1179,-6.20001
1180,2.39999
1181,4.60001
1182,1.39999
1183,-2.79999
1184,-3.39999
1185,-6.39999
1186,-0.399994
1187,-1.79999
1188,-0.799988
1189,3.79999
1190,-5.79999
1191,2.60001
1192,0.200012
1193,5.60001
1194,1.20001
1195,0.399994
1196,-1.20001
1197,4.79999
1198,4.20001
1199,-0.200012
1200,-7.20001
1201,-7
1202,3.79999
1203,1.60001
1204,7.60001
1205,2.39999
1206,3.20001
1207,2
1208,12.2
1209,-3.60001
1210,-2.20001
1211,0.399994
1212,4
1213,-0.200012
1214,2.79999
1215,-5.20001
1216,2.20001
1217,2.20001
1218,-7
1219,-0.200012
1220,-4.20001
1221,0.600006
1222,-0.799988
1223,-1.79999
1224,2
1225,-0.799988
1226,2.60001
1227,-1.20001
1228,-3.60001
1229,1.60001
1230,-3.79999
1231,-0.200012
1232,-2.60001
1233,4.39999
1234,-1
1235,0.399994
1236,-1.20001
1237,-1.60001
1238,7.20001
1239,-2
1240,-1.79999
1241,2.79999
1242,-1.60001
1243,-7.39999
1244,-2.39999
1245,-2.20001
1246,3.79999
1247,-0.399994
1248,-3.79999
1249,-9
1250,2.20001
1251,-5.79999
1252,4
1253,-0.399994
1254,-5.20001
1255,-3.60001
1256,0.799988
1257,-2.20001
1258,6
1259,0.799988
1260,-2
1261,-2.60001
1262,-5
1263,-9.20001
1264,-0.600006
1265,-3
1266,-3.20001
1267,-6.79999
1268,-4.20001
1269,-2.79999
1270,2
1271,-1.20001
1272,7
1273,-3.20001
1274,-0.799988
1275,3.79999
1276,0.399994
1277,-1
1278,-2.20001
1279,-4
1280,3.20001
1281,-6.39999
1282,-1
1283,-3.20001
1284,2.60001
1285,0.399994
1286,5.60001
1287,-5.20001
1288,6.20001
1289,-2.79999
1290,2.79999
1291,0.799988
1292,-1
1293,1.79999
1294,3.20001
1295,-5.20001
1296,-2.20001
1297,0.399994
1298,-0.600006
1299,2
1300,-5.39999
1301,-2.20001
1302,-0.200012
1303,7.79999
1304,1.20001
1305,0.200012
1306,3.20001
1307,2.60001
1308,-5.39999
1309,2.20001
1310,-6.60001
1311,-4.60001
1312,2.20001
1313,1
1314,-2
1315,-5.20001
1316,3.39999
1317,3.20001
1318,6.39999
1319,3.60001
1320,-11
1321,-2.20001
1322,4.20001
1323,-3
1324,-2.60001
1325,0.600006
1326,-0.399994
1327,-1.60001
1328,0.399994
1329,-2
1330,7.60001
1331,4.60001
1332,-2.79999
1333,0.600006
1334,-2.79999
1335,-1
1336,5.20001
1337,4
1338,1.39999
1339,6.79999
1340,7.79999
1341,-1
1342,0
1343,-0.600006
1344,-3.79999
1345,4.60001
1346,4.60001
1347,4.20001
1348,5.60001
1349,0.600006
1350,0.799988
1351,5.79999
1352,-1
1353,-1.79999
1354,-0.200012
1355,-1
1356,-3.20001
1357,5
1358,-3.60001
1359,4.60001
1360,5.60001
1361,-2.20001
1362,-2
1363,1
1364,0.399994
1365,-7.20001
1366,0.600006
1367,-4.39999
1368,2.60001
1369,6.60001
1370,-4
1371,4
1372,4.20001
1373,-3.60001
1374,0
1375,-2.60001
1376,1.79999
1377,3
1378,-3.20001
1379,-2.39999
1380,-8.20001
1381,-1.39999
1382,1.60001
1383,2.20001
1384,0.200012
1385,-3
1386,1.20001
1387,-1.20001
1388,0.399994
1389,2.20001
1390,-5
1391,-5.60001
1392,3
1393,0.399994
1394,0
1395,1.20001
1396,2.60001
1397,-3.39999
1398,2.60001
1399,-5.60001
1400,1.79999
1401,2.79999
1402,3.79999
1403,-1.79999
1404,-3.39999
1405,-4.60001
1406,-5.20001
1407,-6
1408,-0.600006
1409,7
1410,0.200012
1411,3.39999
1412,2
1413,2.39999
1414,-0.799988
1415,3.20001
1416,-0.799988
1417,-0.200012
1418,-1.39999
1419,1.79999
1420,-6
1421,3.79999
1422,-0.600006
1423,-3.39999
1424,-8.79999
1425,-0.399994
1426,-1.79999
1427,0.799988
1428,-2.60001
1429,2
1430,4
1431,0.200012
1432,9.20001
1433,2.39999
1434,-2
1435,4
1436,5
1437,0.600006
1438,-1.60001
1439,-5
1440,6
1441,0.600006
1442,-6.20001
1443,1.79999
1444,-0.799988
1445,1
1446,-1.20001
1447,-1
1448,-4
1449,0.799988
1450,-0.200012
1451,3.60001
1452,2.20001
1453,6
1454,7.79999
1455,5
1456,1
1457,-7
1458,-4
1459,5.20001
1460,-4.39999
1461,-1.20001
1462,-7
1463,0
1464,-3.79999
1465,-3.79999
1466,0
1467,-1.60001
1468,3.20001
1469,0
1470,-4
1471,6
1472,3.79999
1473,0.799988
1474,0.600006
1475,12.4
1476,2.20001
1477,-0.200012
1478,7.39999
1479,2
1480,1.20001
1481,-1.20001
1482,1
1483,-0.799988
1484,-1.20001
1485,1.39999
1486,-0.200012
1487,2.60001
1488,-1.20001
1489,2.79999
1490,-2.79999
1491,1.39999
1492,1.39999
1493,-2
1494,-2.20001
1495,1
1496,0
1497,-5.39999
1498,-0.399994
1499,-0.600006
1500,2.20001
1501,2.39999
1502,-3.39999
1503,-1.79999
1504,-2.60001
1505,-3.20001
1506,1.79999
1507,4.39999
1508,-1
1509,2.20001
1510,-3.20001
1511,-2
1512,-2.60001
1513,4.60001
1514,3.39999
1515,0
1516,0.799988
1517,2.60001
1518,-4
1519,-0.200012
1520,10.2
1521,-0.600006
1522,3
1523,-3.79999
1524,6
1525,-4.20001
1526,-2.60001
1527,-2.79999
1528,9.39999
1529,-0.399994
1530,-5.39999
1531,0
1532,1.79999
1533,-1.20001
1534,2.39999
1535,-1.20001
1536,-3.60001
1537,0.799988
1538,6
1539,-4.60001
1540,-3.79999
1541,-1.39999
1542,-2.60001
1543,-2.39999
